9109.57 0 1 0 0
9109.58 0 1 0 0
9109.60 0 1 0 0
9109.62 0 1 0 0
9109.63 0 1 0 0
9109.65 0 1 0 0
9109.67 0 1 0 0
9109.68 0 1 0 0
9109.70 0 1 0 0
9109.72 0 1 0 0
9109.73 0 1 0 0
9109.75 0 1 0 0
9109.77 0 1 0 0
9109.78 0 1 0 0
9109.80 0 1 0 0
9109.82 0 1 0 0
9109.83 0 1 0 0
9109.85 0 1 0 0
9109.87 0 1 0 0
9109.88 0 1 0 0
9109.90 0 1 0 0
9109.92 0 1 0 0
9109.93 0 1 0 0
9109.95 0 1 0 0
9109.97 0 1 0 0
9109.99 0 1 0 0
9110.00 0 1 0 0
9110.02 0 1 0 0
9110.03 0 1 0 0
9110.05 0 1 0 0
9110.07 0 1 0 0
9110.08 0 1 0 0
9110.10 0 1 0 0
9110.12 0 1 0 0
9110.13 0 1 0 0
9110.15 0 1 0 0
9110.17 0 1 0 0
9110.18 0 1 0 0
9110.20 0 1 0 0
9110.22 0 1 0 0
9110.23 0 1 0 0
9110.25 0 1 0 0
9110.27 0 1 0 0
9110.28 0 1 0 0
9110.30 0 1 0 0
9110.32 0 1 0 0
9110.33 0 1 0 0
9110.35 0 1 0 0
9110.37 0 1 0 0
9110.38 0 1 0 0
9110.40 0 1 0 0
9110.42 0 1 0 0
9110.43 0 1 0 0
9110.45 0 1 0 0
9110.47 0 1 0 0
9110.49 0 1 0 0
9110.50 0 1 0 0
9110.52 0 1 0 0
9110.53 0 1 0 0
9110.55 0 1 0 0
9110.57 0 1 0 0
9110.58 0 1 0 0
9110.60 0 1 0 0
9110.62 0 1 0 0
9110.63 0 1 0 0
9110.65 0 1 0 0
9110.67 0 1 0 0
9110.68 0 1 0 0
9110.70 0 1 0 0
9110.72 0 1 0 0
9110.73 0 1 0 0
9110.75 0 1 0 0
9110.77 0 1 0 0
9110.78 0 1 0 0
9110.80 0 1 0 0
9110.82 0 1 0 0
9110.83 0 1 0 0
9110.85 0 1 0 0
9110.87 0 1 0 0
9110.88 0 1 0 0
9110.90 0 1 0 0
9110.92 0 1 0 0
9110.93 0 1 0 0
9110.95 0 1 0 0
9110.97 0 1 0 0
9110.99 0 1 0 0
9111.01 0 1 0 0
9111.02 0 1 0 0
9111.03 0 1 0 0
9111.05 0 1 0 0
9111.07 0 1 0 0
9111.08 0 1 0 0
9111.10 0 1 0 0
9111.12 0 1 0 0
9111.14 0 1 0 0
9111.15 0 1 0 0
9111.17 0 1 0 0
9111.18 0 1 0 0
9111.20 0 1 0 0
9111.22 0 1 0 0
9111.23 0 1 0 0
9111.25 0 1 0 0
9111.27 0 1 0 0
9111.28 0 1 0 0
9111.30 0 1 0 0
9111.32 0 1 0 0
9111.33 0 1 0 0
9111.35 0 1 0 0
9111.37 0 1 0 0
9111.38 0 1 0 0
9111.40 0 1 0 0
9111.42 0 1 0 0
9111.43 0 1 0 0
9111.45 0 1 0 0
9111.47 0 1 0 0
9111.48 0 1 0 0
9111.51 0 1 0 0
9111.52 0 1 0 0
9111.53 0 1 0 0
9111.55 0 1 0 0
9111.57 0 1 0 0
9111.58 0 1 0 0
9111.60 0 1 0 0
9111.62 0 1 0 0
9111.63 0 1 0 0
9111.65 0 1 0 0
9111.67 0 1 0 0
9111.68 0 1 0 0
9111.70 0 1 0 0
9111.72 0 1 0 0
9111.73 0 1 0 0
9111.75 0 1 0 0
9111.77 0 1 0 0
9111.78 0 1 0 0
9111.80 0 1 0 0
9111.82 0 1 0 0
9111.83 0 1 0 0
9111.85 0 1 0 0
9111.87 0 1 0 0
9111.88 0 1 0 0
9111.90 0 1 0 0
9111.92 0 1 0 0
9111.93 0 1 0 0
9111.95 0 1 0 0
9111.97 0 1 0 0
9111.98 0 1 0 0
9112.00 0 1 0 0
9112.02 0 1 0 0
9112.03 0 1 0 0
9112.05 0 1 0 0
9112.07 0 1 0 0
9112.08 0 1 0 0
9112.10 0 1 0 0
9112.12 0 1 0 0
9112.13 0 1 0 0
9112.15 0 1 0 0
9112.17 0 1 0 0
9112.18 0 1 0 0
9112.20 0 1 0 0
9112.22 0 1 0 0
9112.23 0 1 0 0
9112.25 0 1 0 0
9112.27 0 1 0 0
9112.28 0 1 0 0
9112.30 0 1 0 0
9112.32 0 1 0 0
9112.33 0 1 0 0
9112.35 0 1 0 0
9112.37 0 1 0 0
9112.38 0 1 0 0
9112.40 0 1 0 0
9112.42 0 1 0 0
9112.43 0 1 0 0
9112.45 0 1 0 0
9112.47 0 1 0 0
9112.48 0 1 0 0
9112.50 0 1 0 0
9112.52 0 1 0 0
9112.54 0 1 0 0
